filename,lat,lon,name,source,captured_at
mapillary_1147260547147356.jpg,18.543188523523,73.904970518944,"Location (18.5432, 73.9050)",mapillary,1742987540037
mapillary_1025989239594058.jpg,18.54308008681,73.904898862337,"Location (18.5431, 73.9049)",mapillary,1742987537031
mapillary_1010327643105734.jpg,18.54420506156,73.905482291627,"Location (18.5442, 73.9055)",mapillary,1577514667790
mapillary_114795497343337.jpg,18.544180639007,73.905468936474,"Location (18.5442, 73.9055)",mapillary,1577514667140
mapillary_1027042592820977.jpg,18.542431549134,73.90472820052,"Location (18.5424, 73.9047)",mapillary,1742987521050
mapillary_1338502947303653.jpg,18.5429841,73.904282,"Location (18.5430, 73.9043)",mapillary,1741783272605
mapillary_1366036134811612.jpg,18.5429767,73.9042078,"Location (18.5430, 73.9042)",mapillary,1741783271636
mapillary_1171147901796327.jpg,18.5658284,73.8493119,"Location (18.5658, 73.8493)",mapillary,1765611717880
mapillary_1187041279627884.jpg,18.5656314,73.8494118,"Location (18.5656, 73.8494)",mapillary,1765513101156
mapillary_1204414924607448.jpg,18.5491518,73.9008619,"Location (18.5492, 73.9009)",mapillary,1741783137026
mapillary_1151085626748976.jpg,18.5459663,73.9005366,"Location (18.5460, 73.9005)",mapillary,1741783191554
mapillary_1217767136530675.jpg,18.546191,73.900565,"Location (18.5462, 73.9006)",mapillary,1741783186644
mapillary_1705287707092943.jpg,18.5460628,73.9005436,"Location (18.5461, 73.9005)",mapillary,1741783189615
mapillary_1694213538170284.jpg,18.5450049,73.900255,"Location (18.5450, 73.9003)",mapillary,1741783209559
mapillary_2022412298169149.jpg,18.5450661,73.9002737,"Location (18.5451, 73.9003)",mapillary,1741783208591
mapillary_1158389989279399.jpg,18.5444061,73.9001723,"Location (18.5444, 73.9002)",mapillary,1741783218645
mapillary_1193503872356464.jpg,18.5443205,73.9001668,"Location (18.5443, 73.9002)",mapillary,1741783219614
mapillary_638340672461765.jpg,18.5489199,73.9006525,"Location (18.5489, 73.9007)",mapillary,1741783137794
mapillary_1668686850681762.jpg,18.5478645,73.9004687,"Location (18.5479, 73.9005)",mapillary,1741783147750
mapillary_2012820949126619.jpg,18.5479394,73.9004725,"Location (18.5479, 73.9005)",mapillary,1741783146779
mapillary_1039969468177858.jpg,18.5483312,73.9004862,"Location (18.5483, 73.9005)",mapillary,1741783142702
mapillary_1045671634069968.jpg,18.5487143,73.9005619,"Location (18.5487, 73.9006)",mapillary,1741783138726
mapillary_1362995848380985.jpg,18.5481171,73.9004835,"Location (18.5481, 73.9005)",mapillary,1741783144674
mapillary_1357958198881447.jpg,18.552066551115,73.905898740032,"Location (18.5521, 73.9059)",mapillary,1742987793040
mapillary_1024966679494262.jpg,18.5516424,73.9057709,"Location (18.5516, 73.9058)",mapillary,1742992766265
mapillary_1014683457239049.jpg,18.55138601241,73.905783426216,"Location (18.5514, 73.9058)",mapillary,1742987783053
mapillary_1017637790283202.jpg,18.5513593,73.9057359,"Location (18.5514, 73.9057)",mapillary,1742992763224
mapillary_1009359850610896.jpg,18.550688854018,73.905707154566,"Location (18.5507, 73.9057)",mapillary,1742987775048
mapillary_1337476874809610.jpg,18.5498845,73.9056604,"Location (18.5499, 73.9057)",mapillary,1770274691240
mapillary_1349523412860321.jpg,18.549730903833,73.905695414199,"Location (18.5497, 73.9057)",mapillary,1742987764046
mapillary_1146044607263242.jpg,18.5493333,73.9058368,"Location (18.5493, 73.9058)",mapillary,1742992742959
mapillary_1204949754299034.jpg,18.549421338359,73.905734881619,"Location (18.5494, 73.9057)",mapillary,1742987760055
mapillary_1002695084653500.jpg,18.549040505921,73.905808829027,"Location (18.5490, 73.9058)",mapillary,1742987755043
mapillary_1209278694722723.jpg,18.548945,73.9057982,"Location (18.5489, 73.9058)",mapillary,1770274678226
mapillary_1157441945702333.jpg,18.5488378,73.9058435,"Location (18.5488, 73.9058)",mapillary,1742987752538
mapillary_1001239438100755.jpg,18.5520306,73.9058327,"Location (18.5520, 73.9058)",mapillary,1742992775218
mapillary_1007865097938017.jpg,18.5514987,73.9057867,"Location (18.5515, 73.9058)",mapillary,1742987784554
mapillary_518365161057747.jpg,18.5516451,73.9101638,"Location (18.5516, 73.9102)",mapillary,1742959001259
mapillary_963070439332077.jpg,18.5516417,73.910222,"Location (18.5516, 73.9102)",mapillary,1742959000357
mapillary_1206315971114067.jpg,18.5505046,73.91297,"Location (18.5505, 73.9130)",mapillary,1742958936403
mapillary_1257612265729104.jpg,18.5505614,73.9129694,"Location (18.5506, 73.9130)",mapillary,1742958938262
mapillary_1225875779076832.jpg,18.5501524,73.9129862,"Location (18.5502, 73.9130)",mapillary,1742958920295
mapillary_1118239279988247.jpg,18.5513539,73.91199,"Location (18.5514, 73.9120)",mapillary,1742958970300
mapillary_660450623599519.jpg,18.551253,73.912188,"Location (18.5513, 73.9122)",mapillary,1742958966226
mapillary_1179892990352777.jpg,18.5512793,73.9121384,"Location (18.5513, 73.9121)",mapillary,1742958967262
mapillary_1025468376142334.jpg,18.5494812,73.9139763,"Location (18.5495, 73.9140)",mapillary,1742992991238
mapillary_1057281402905451.jpg,18.5494689,73.9140865,"Location (18.5495, 73.9141)",mapillary,1742992993241
mapillary_1008775871315109.jpg,18.5494401,73.9142076,"Location (18.5494, 73.9142)",mapillary,1742992995199
mapillary_1395901748095952.jpg,18.5503002,73.9129768,"Location (18.5503, 73.9130)",mapillary,1742958930306
mapillary_1846451032831932.jpg,18.5514874,73.9117228,"Location (18.5515, 73.9117)",mapillary,1742958975331
mapillary_1160809972442752.jpg,18.5492103,73.9168827,"Location (18.5492, 73.9169)",mapillary,1742993048173
mapillary_1216296769914231.jpg,18.5491939,73.9169473,"Location (18.5492, 73.9169)",mapillary,1742993049242
mapillary_1121230056681407.jpg,18.5493821,73.9150875,"Location (18.5494, 73.9151)",mapillary,1742993013289
mapillary_1167099144896083.jpg,18.5493614,73.9152275,"Location (18.5494, 73.9152)",mapillary,1742993016279
mapillary_1023528606404533.jpg,18.5393707,73.8979629,Envy,mapillary,1745645295180
mapillary_1027568352616791.jpg,18.539313,73.8980691,"Location (18.5393, 73.8981)",mapillary,1742987174440
mapillary_1007924674003869.jpg,18.539191851986,73.902861422218,"Location (18.5392, 73.9029)",mapillary,1742987445040
mapillary_1131918028711217.jpg,18.5392534,73.9028538,"Location (18.5393, 73.9029)",mapillary,1742987441499
mapillary_1095872355629653.jpg,18.539122587147,73.903565935684,"Location (18.5391, 73.9036)",mapillary,1742987482111
mapillary_1126377961198524.jpg,18.538684623297,73.905090568312,"Location (18.5387, 73.9051)",mapillary,1577514526623
mapillary_1090619891465725.jpg,18.538489931772,73.905885743381,"Location (18.5385, 73.9059)",mapillary,1577514520766
mapillary_1132998437200238.jpg,18.538548749593,73.905906444309,"Location (18.5385, 73.9059)",mapillary,1574128404441
mapillary_1083258183950607.jpg,18.5382694,73.9064961,"Location (18.5383, 73.9065)",mapillary,1770274342769
